round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
100,2.185774921152228,2.1857746,12.323187190965312,12.323187,10,0.2,100,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.45933868295641195,0.45933875,1.168602857228838,1.1686028,50,0,10,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.042478833347558975,0.042478833,0.22449126921051385,0.22449127,50,0,50,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,20.259571850078256,20.259575,109.20693535204755,109.20694,100,0,100,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.2557541901681946,0.2557542,8.546191524689561,8.546191,50,0.2,10,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,322.3989161381491,322.39893,14656.84765625,14656.848,300,0,100,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.3957682562555744,0.39576834,4.077565458436675,4.0775657,10,0.2,10,128,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.004520274407912364,0.004520275,0.017482752800727915,0.017482752,20,0,10,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.6965140543019461,0.69651407,2.0089330673217773,2.008933,300,0.2,10,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.014731963133944898,0.014731964,0.16561885222496575,0.16561885,50,0.2,50,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.35667282622653756,0.35667285,2.3476821124948413,2.3476822,20,0.2,100,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,1.094157456022213,1.0941575,7.297109603881836,7.2971096,300,0.2,30,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,22.210759930451122,22.210764,3177.0256905839933,3177.0256,10,0.2,100,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,1.0390187457591629,1.0390188,100.57389376810845,100.5739,100,0.2,30,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,4.550729884534078,4.5507293,272.40771484375,272.4077,300,0.2,50,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.02877252610559579,0.028772525,0.1379930493576045,0.13799305,20,0,10,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.02190866792872271,0.02190867,0.13277357969655107,0.13277356,50,0,50,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.6100410719343278,0.6100411,172.95602416992188,172.95602,300,0.2,50,20,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.03602271655498273,0.036022726,0.1198767622353028,0.11987676,10,0,30,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.49844654475002925,0.49844658,9.906232833862305,9.906233,300,0.2,50,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0011487388269297196,0.0011487388,0.0025057970582662127,0.0025057972,50,0.2,50,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,937.8913812460066,937.89136,4071.231674901697,4071.2317,100,0.2,10,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.48281238917746067,0.4828124,3.1885937574683436,3.1885939,50,0.2,30,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.10371150356132301,0.10371151,5.137325286865234,5.1373253,300,0.2,100,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.0005253804140017959,0.0005253804,0.002416459982289581,0.0024164598,100,0,50,20,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.02839847615327977,0.028398467,0.3269009714674772,0.32690093,10,0,100,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.002382582756361775,0.002382583,0.008220560657514246,0.008220561,20,0.2,100,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.01723756062275415,0.017237563,0.33156242966651917,0.33156243,300,0.2,50,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,4461.281475988906,4461.282,19399.849209311782,19399.852,10,0.2,50,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.22409674082103714,0.22409673,56.950925612291755,56.950928,100,0.2,100,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.0008642595777630834,0.00086425967,0.0055638755169012495,0.005563875,20,0,10,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0009916334341152063,0.0009916335,0.007055095383058617,0.0070550954,100,0.2,50,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,5.925564340499254,5.9255643,112.37631675265483,112.37632,100,0,50,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,2.563572784504926,2.563572,9.5665590424362,9.566558,10,0,50,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,17.896048819265403,17.896053,16.146922558743434,16.146921,10,0.2,100,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0010827169266744035,0.001082717,0.0018149801228883127,0.0018149802,20,0,50,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.04984977328976734,0.04984978,1.6012348039260764,1.6012349,100,0.2,50,128,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.08032677727007068,0.08032677,0.05458768723618905,0.054587685,100,0.2,10,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.010419286702686858,0.010419288,0.012280098555011318,0.012280098,10,0,10,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.07296744934854454,0.07296745,1.0478088226268032,1.0478088,50,0,30,128,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.006563887676071778,0.006563887,0.05401578199870835,0.054015785,10,0,30,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.021198318596084544,0.02119832,0.1345191089781803,0.13451912,50,0,30,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.009893187906828511,0.009893189,0.08660162221763702,0.086601615,20,0.2,30,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.09346314112493097,0.09346314,1.190278131243409,1.190278,50,0,10,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.03661233907198485,0.036612343,0.07973978709158124,0.079739794,10,0.2,10,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.11856853513247904,0.11856854,0.041056753574124236,0.041056756,20,0,30,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.061848578025971206,0.061848596,1.942555801560547,1.9425558,20,0,30,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.09568581199723548,0.09568581,2.8683374291224197,2.8683374,100,0,100,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,6.267741280860617,6.2677417,49.625389099121094,49.62539,300,0.2,100,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.3594793977569027,0.35947943,384.0188438971311,384.01886,100,0.2,100,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.04167850059370569,0.0416785,0.06296930950603738,0.06296931,100,0.2,10,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.24396199298170862,0.24396199,57.493656158447266,57.493656,300,0.2,100,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.00026118147221989375,0.00026118147,0.004490755032747984,0.004490755,300,0,100,20,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,6.832787648452702,6.832788,35.60012542017248,35.60013,100,0,10,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,289.27196866428983,289.27194,1027.2529395283848,1027.2528,10,0.2,100,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.029990813836843107,0.029990813,0.06073021859127954,0.06073022,20,0.2,100,20,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.11804482380973805,0.118044816,0.2724955413515205,0.27249554,100,0.2,10,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,141.78270038618916,141.78268,1168.4546418853154,1168.4545,10,0.2,100,128,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.0013944465560114987,0.0013944468,0.0077246734641171644,0.0077246726,10,0,10,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,1.6661138673032527,1.6661136,48.523868943484416,48.52387,10,0.2,10,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.004530655175142793,0.0045306548,0.17547709590621255,0.17547709,50,0,100,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.045124509326808955,0.045124512,0.13772061605327177,0.13772063,50,0,10,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.06703164132111135,0.06703164,2.0743587974903006,2.074359,50,0,30,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0002790346866530681,0.0002790347,0.004408323357116111,0.004408323,50,0,100,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,25.560816101868358,25.560816,258.22285936368223,258.22287,100,0,10,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.01877649346207265,0.018776495,0.06542436924546384,0.06542437,50,0.2,30,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.04500786763473957,0.04500787,1.5932654355535445,1.5932654,100,0.2,100,128,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.015208343738087602,0.015208343,0.4721422293130925,0.47214225,10,0,30,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.01590549092753669,0.01590549,0.09502551344451525,0.0950255,20,0,10,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.000355478579011403,0.00035547858,0.001499698364363971,0.0014996984,50,0.2,100,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.026323516711204913,0.026323512,0.11087962688989197,0.11087962,50,0.2,30,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,234.08956396668373,234.08957,2352.868461558361,2352.8684,50,0,10,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.002123724684797809,0.0021237247,0.009686678900870662,0.009686679,100,0.2,30,20,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.06226967304224862,0.06226966,0.20625366412399226,0.20625368,20,0.2,10,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.0019670217817296105,0.0019670215,0.011993342312052846,0.011993343,20,0,10,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.09955463663685278,0.09955465,0.8484625220298767,0.8484625,300,0.2,100,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.3036223846906623,0.3036225,57.09197729379432,57.091972,10,0,100,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.013632966433980652,0.013632965,0.04064647885446517,0.04064648,20,0,50,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.036138323727704334,0.036138322,5.019943714141846,5.0199437,300,0.2,100,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.013099166832961225,0.013099166,0.3986717366076858,0.39867172,10,0.2,50,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,2.494661361145264,2.4946613,0.2621886386283186,0.26218864,50,0,10,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.008492128407672658,0.008492128,0.02174131895433988,0.021741318,50,0,30,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.013323331570259701,0.013323331,0.36105858470430435,0.36105856,100,0,50,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.006528954835241612,0.0065289545,0.030411178585363935,0.030411176,50,0,50,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0448608332517865,0.044860832,4.689211201194106,4.6892114,100,0.2,100,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0027077975579049285,0.0027077976,0.005132024649789692,0.0051320246,20,0,30,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,12539.583752032993,12539.584,19396.625,19396.625,300,0.2,10,128,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.5970340695744554,0.59703404,84.36668224208402,84.366684,100,0,50,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.004086222864867475,0.0040862225,0.006808889331296086,0.0068088896,20,0,10,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.10747829711473232,0.10747831,9.105240788286096,9.105241,10,0.2,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.13437203433516964,0.13437204,0.39164426066721514,0.39164424,10,0.2,100,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.011076898786644399,0.0110769,0.0376460828466822,0.037646078,10,0,100,20,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,1.2631345544162735,1.2631346,4.757989883422852,4.75799,300,0.2,50,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.0013781637702047216,0.0013781638,0.004792282357811928,0.0047922824,300,0.2,50,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.12993572045768503,0.1299357,1.0185359034021169,1.018536,50,0,10,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0008853731713072505,0.00088537316,0.004302231219702397,0.004302231,10,0.2,30,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.03799631265528694,0.037996307,0.17162472879304397,0.17162473,10,0.2,10,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0038699175945879566,0.003869918,0.03437838494925704,0.034378383,10,0.2,30,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.01733684171420491,0.017336845,0.06505116034570514,0.06505116,20,0,30,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0003316604401821056,0.00033166044,0.00222038384526968,0.0022203838,100,0.2,30,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,106190.45737913904,106190.49,1739.883107338915,1739.883,10,0,50,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.010627026988200318,0.010627028,0.11492293547616889,0.11492293,50,0,100,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.03489088220694916,0.03489088,0.20743534052806184,0.20743534,50,0,50,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.025293606213989864,0.025293607,0.006716306944646015,0.006716307,50,0.2,30,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.007311338279655958,0.0073113376,0.03056061349266412,0.030560613,10,0.2,30,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.1689133840547286,0.16891341,0.10305519411895449,0.10305519,20,0,10,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.008456400772175824,0.008456401,0.041855621638874345,0.041855622,50,0,10,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,21.264065274463267,21.264067,0.6179042568812702,0.61790425,20,0.2,10,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0012481568758133592,0.0012481569,0.0024722539711842274,0.0024722537,50,0.2,50,20,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.2872317861003947,0.28723183,0.8550645061676075,0.8550646,50,0,10,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.010922407315953956,0.010922407,0.02972662000491327,0.029726619,50,0.2,50,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,25.35564224959306,25.355642,258.6942586330388,258.69424,100,0.2,30,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0029047631920872735,0.0029047632,0.2552490967961139,0.2552491,20,0,30,128,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.8747396165553522,0.8747396,25.03493881225586,25.034939,300,0,30,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.12332384817329925,0.12332386,0.23269925858603407,0.23269926,50,0.2,30,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.0012405169677667902,0.001240517,0.003324898377304514,0.0033248987,50,0,10,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0020856099258623603,0.00208561,0.0016945323861352112,0.0016945322,10,0.2,30,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.043798627892723756,0.04379863,0.3689033200359897,0.36890334,10,0,50,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.002383564955461424,0.002383565,0.16649416089057922,0.16649416,300,0.2,100,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,2.6063493024904045,2.6063492,16.476873435721494,16.476873,50,0.2,10,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0036453816349026106,0.0036453803,0.003923511806419058,0.003923512,10,0,50,128,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,1.6699602023376408,1.6699601,92.01871490478516,92.018715,300,0,30,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.14139952050819715,0.14139952,0.6771612441204241,0.6771613,10,0.2,50,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
