,round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
0,50,0.010233266455671823,0.010233265347778797,0.012146080301346764,0.01214608084410429,100,0.2,50,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
1,50,0.016063436510934594,0.01606343500316143,1.8214030529924403,1.8214032649993896,10,0.0,50,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
2,50,1.9376175984130917,1.9376176595687866,117.76404571533203,117.76404571533203,300,0.0,50,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
3,50,1.8743966733655966,1.874396800994873,0.37427627724527524,0.3742762804031372,100,0.2,50,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
4,50,0.0032861415308910566,0.003286141436547041,0.028037797659635544,0.028037797659635544,300,0.0,50,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
5,100,0.0006057022528490918,0.0006057022837921977,0.0027851169390776596,0.0027851168997585773,20,0.0,100,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
6,10,0.14718880158153166,0.14718879759311676,0.2182587832212448,0.2182587832212448,300,0.2,10,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
7,30,0.22050155563536186,0.2205016016960144,0.2967433558394577,0.29674339294433594,10,0.0,30,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
8,30,0.0023263519548475187,0.0023263520561158657,0.006553697865456343,0.006553697865456343,300,0.0,30,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
9,50,0.0069350783975421,0.006935078650712967,0.002340150394535543,0.002340150298550725,50,0.2,50,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,30,0.5388817408270995,0.538881778717041,10.957647209925367,10.957647323608398,100,0.0,30,128,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
11,30,0.043754150751687336,0.04375414922833443,0.03650771806769024,0.03650772199034691,100,0.0,30,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
12,10,0.40542540307326386,0.40542536973953247,0.4202964343377297,0.42029643058776855,10,0.0,10,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
13,100,0.00431788025500052,0.004317880608141422,0.012252042285900638,0.01225204300135374,20,0.0,100,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
14,50,0.0029847879026805267,0.002984787803143263,0.03423817214630822,0.034238170832395554,50,0.0,50,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
15,10,11.606465212031368,11.606465339660645,67.84768676757812,67.84768676757812,300,0.0,10,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
16,50,0.05952002283975094,0.05952001363039017,0.25459862031684016,0.25459861755371094,100,0.2,50,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
17,100,0.00030348532193523854,0.0003034853143617511,0.05137450248003006,0.05137450248003006,300,0.0,100,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
18,10,0.0015186316400357838,0.0015186314703896642,0.0035140366346951358,0.0035140360705554485,10,0.0,10,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
19,50,0.3170615681637508,0.31706151366233826,0.20662524457404155,0.20662525296211243,100,0.2,50,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
20,30,0.0025709628657226667,0.0025709629990160465,0.010288005694746971,0.010288005694746971,300,0.0,30,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
21,10,0.04233448956591046,0.04233448952436447,0.04829164559872735,0.0482916459441185,10,0.2,10,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
22,100,0.011272738478233048,0.011272737756371498,0.023414481431245804,0.023414481431245804,300,0.2,100,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
23,30,0.07567035032914031,0.07567034661769867,0.28380751629538886,0.28380751609802246,50,0.2,30,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
24,50,0.0012151163805373096,0.0012151162372902036,0.00843643049542971,0.008436430245637894,20,0.0,50,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
25,100,0.030169995245437196,0.030170001089572906,0.1910762737893703,0.19107627868652344,20,0.2,100,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
26,50,0.2977303242151622,0.29773032665252686,12.643158912658691,12.643158912658691,300,0.2,50,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
27,30,0.04027869374937894,0.04027870297431946,0.037227372930304994,0.03722737357020378,10,0.0,30,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
28,10,0.03864621996297934,0.03864621743559837,0.2987332847339428,0.29873329401016235,20,0.0,10,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
29,10,0.03856088553441058,0.0385608896613121,0.09585841889462329,0.09585842490196228,20,0.0,10,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
