round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
50,0.003163315962179138,0.0031633156,0.003998243683075636,0.003998244,10,0.2,50,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.05774034807162971,0.05774035,0.5405030274150534,0.54050297,100,0,50,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.03804339946168595,0.0380434,0.23257427084149782,0.23257427,100,0,10,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,363.20141597339585,363.2015,18316.052367879736,18316.05,10,0.2,100,128,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.07587265869348252,0.07587266,0.02145161062062527,0.021451611,50,0,50,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.000908711072009373,0.0009087111,0.004827501981154732,0.0048275017,20,0.2,10,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.020122343770527313,0.020122342,0.024840250403059195,0.02484025,50,0,100,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.01933145740952659,0.019331459,0.08121965422948695,0.08121966,100,0,50,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.00038586086181174563,0.00038586085,0.003193189088797113,0.0031931892,20,0,10,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.09817427710193549,0.09817428,3.401228904724121,3.401229,300,0.2,30,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0015809009819483983,0.0015809009,0.007238114544086343,0.0072381143,10,0.2,30,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.016640528703170288,0.016640529,6.669249821327025,6.66925,20,0.2,50,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.06547151063311143,0.06547151,0.030721161514520645,0.030721162,300,0.2,10,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
