round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
100,0.4959967696438482,0.49599677,2.044257164001465,2.0442572,300,0,100,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.006224478684113373,0.0062244786,0.01369618106542564,0.0136961825,20,0,100,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0017122285439192546,0.0017122286,0.015557825156464809,0.015557826,100,0.2,50,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.07138464775413758,0.07138462,8.96939103323512,8.969391,10,0.2,100,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0007720260094955497,0.00077202596,0.005162613932043314,0.005162614,300,0.2,50,20,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.06324344006982881,0.063243434,0.029150535238952172,0.029150536,100,0.2,10,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.000800886470978786,0.0008008865,0.004245922968881886,0.004245923,100,0,30,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0006622222051763735,0.00066222216,0.003619230517027218,0.0036192308,20,0,30,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.04958002244030429,0.04958003,0.007042722998005225,0.007042723,10,0,10,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.056555342647920476,0.056555353,6.859325537242268,6.859325,20,0,10,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.004970401992873235,0.0049704015,0.006342892500958065,0.006342892,100,0.2,10,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.004832960179676364,0.00483296,0.4214463259388761,0.42144632,100,0.2,30,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,7.765432710500107,7.7654324,1.5330626688352444,1.5330626,100,0,10,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.011039206101140762,0.011039206,0.026343196198889394,0.026343197,20,0,10,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.002063916688195165,0.0020639168,0.005719075961856217,0.005719075,20,0,30,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.003290716467825737,0.0032907168,0.012864782968990324,0.012864783,50,0.2,30,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.016674156003770185,0.016674154,1.1147596658684495,1.1147597,10,0.2,100,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.03108283482075001,0.031082833,0.08486706000275729,0.08486706,100,0,30,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.04894822201141553,0.048948225,0.7715473102360237,0.7715473,100,0,30,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0004483345698493921,0.00044833458,0.0013666399499038008,0.00136664,100,0.2,30,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.05664787946792871,0.05664787,0.009395994246006012,0.009395994,300,0.2,50,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,2.435845111712089,2.4358447,19.586384238266362,19.586386,10,0.2,50,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.00856791399775926,0.008567914,0.20944818145618205,0.20944819,100,0,30,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.1671680241428173,0.16716802,3.0826119969530805,3.082612,100,0.2,10,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.00752140167793355,0.007521401,0.3060883544839737,0.30608836,100,0,50,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.00036040413914699605,0.00036040408,0.0008420777058501433,0.0008420776,20,0,100,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.047760508789931905,0.047760498,0.24808609958102062,0.2480861,20,0.2,100,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.03389048578000911,0.033890486,3.4160809991199796,3.4160814,10,0.2,10,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.003089524232556108,0.0030895239,0.015316952769530982,0.015316953,20,0,10,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.0006589085703644701,0.0006589086,0.0024046452982896347,0.0024046453,50,0,100,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,4.48629339445322,4.4862933,0.6417862656639843,0.6417863,100,0.2,30,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.004429766136072082,0.0044297664,0.09618344157934189,0.09618344,300,0.2,100,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.19733518667091152,0.19733518,0.5682463049888611,0.5682463,300,0.2,50,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.03703280870798586,0.037032805,37.78002238881252,37.78002,20,0,50,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0012550562145586218,0.0012550561,0.011322661466604076,0.011322662,20,0,50,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0035632089084214552,0.0035632092,0.3906605541706085,0.39066055,300,0.2,50,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.0009193221479688602,0.0009193222,0.016697553917765617,0.016697554,300,0,100,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0037633648919920947,0.0037633649,0.02615245680392879,0.026152456,20,0.2,50,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,352.3368198580173,352.33685,133.28341674804688,133.28342,300,0.2,10,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,4837.080363266598,4837.0796,2494.976666389442,2494.9766,20,0.2,100,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0007662253084593207,0.00076622533,0.006338497399488782,0.0063384967,10,0.2,100,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.00765294756669008,0.0076529477,0.8898968580292492,0.88989687,100,0.2,30,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0014384884000803852,0.0014384884,0.009202812752890878,0.009202813,100,0,30,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.005055339438072646,0.0050553395,0.076586408373082,0.07658641,20,0.2,100,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.06498528397004277,0.06498528,48.34600999006411,48.34601,50,0,30,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.11561121869508578,0.11561122,2.8094353675842285,2.8094354,300,0,100,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.006433177294980444,0.0064331773,0.04013508930802345,0.04013509,300,0.2,50,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.000664201117942277,0.00066420116,0.0036136372946202755,0.0036136373,100,0,50,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.06442063698745354,0.06442063,3.0497547141389876,3.0497549,20,0.2,30,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.03669068113378138,0.036690682,0.07434077524557346,0.074340776,100,0,100,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.061752967942445725,0.06175297,0.3075091540813446,0.30750915,300,0.2,30,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
