round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
30,0.00043345272485495977,0.00043345266,0.006991148949032877,0.0069911494,100,0,30,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.4654781562941415,0.46547815,1.9049549916895425,1.904955,100,0,10,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.017303508977969458,0.017303512,0.06368386648984331,0.06368387,10,0,30,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0011452698367472947,0.0011452698,0.0016558970120258447,0.0016558971,50,0,50,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0032189197492660934,0.0032189197,0.019932061433792114,0.019932061,300,0,100,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.012661732439725319,0.012661733,0.13430754822201846,0.13430755,100,0.2,100,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.006641201807298479,0.006641201,0.021419008001230838,0.021419007,50,0,30,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.011106303583046035,0.011106306,0.017400627683212117,0.017400626,50,0,100,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.06930440691106339,0.06930442,0.17597327799331852,0.17597328,10,0,100,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.03832247297228787,0.03832247,0.7445280773610603,0.7445281,50,0.2,50,128,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.02587918633994933,0.02587919,8.619302759742046,8.619304,10,0,30,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0003982097896663623,0.00039820984,0.005264677838479146,0.0052646776,50,0,100,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.06131786860756038,0.061317865,0.46218672385666426,0.46218672,10,0,50,20,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.06942684463443391,0.06942684,0.07002342492341995,0.070023425,300,0.2,50,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,46.6473819091148,46.64738,924.4749726086128,924.4749,100,0.2,50,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.005549150114791229,0.00554915,0.035453893857576496,0.035453897,50,0.2,10,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.019451265224695907,0.019451264,0.12713110281109083,0.1271311,50,0.2,50,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.2681489995021005,0.268149,0.9295980930328369,0.9295981,300,0.2,50,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0003230806788975175,0.0003230807,0.0015890820401936497,0.001589082,50,0.2,50,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0117108086494397,0.011710809,0.10519388935914854,0.10519388,100,0,50,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.08041488137288191,0.08041487,1.645159297600025,1.6451592,20,0,10,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0014508560704755212,0.0014508558,0.06069177436846786,0.06069178,10,0.2,30,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.002654482481935348,0.0026544821,0.014212730794963314,0.014212732,20,0.2,10,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.029338806494521814,0.029338805,2.8504690193548434,2.850469,100,0.2,50,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.007452504150432278,0.0074525033,0.049115150349169245,0.049115147,20,0.2,50,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.01639512107763796,0.016395118,0.01658755379002087,0.016587552,20,0,50,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.016148413918104534,0.01614841,0.7076127369059022,0.7076127,10,0.2,30,128,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,13.61112520445429,13.611125,14.0471830368042,14.047183,300,0,10,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.00018471802688083393,0.00018471804,0.0008232851357273076,0.00082328514,50,0,30,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.004609334091237569,0.004609334,0.010832233385682651,0.010832233,100,0.2,50,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.004418215326915477,0.0044182152,0.03921198472380638,0.039211985,300,0,100,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.041001625712933525,0.041001607,1.4220318215126853,1.4220318,10,0,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.009536672509734867,0.009536673,0.20426699591846,0.204267,100,0,50,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.014628846220951938,0.014628846,0.060929091147533275,0.060929094,10,0,10,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.4023599268234882,0.40235987,9.508728981018066,9.508729,300,0,30,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.058834658644884956,0.05883466,0.6803086070207561,0.6803086,10,0,50,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.027221047990188683,0.02722105,0.4811856325306907,0.48118564,50,0.2,10,20,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.08161662030685282,0.081616625,0.7884438037872314,0.7884438,300,0,30,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0012080494851245654,0.0012080495,0.03871737218677725,0.03871737,20,0.2,100,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.07983853744784582,0.079838544,0.08213032541296832,0.08213033,50,0,30,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.010078064152293335,0.010078064,0.03205479227188157,0.032054793,20,0,50,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.0014810582395027143,0.0014810582,0.004312642761960444,0.004312643,20,0,10,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.30775530766887765,0.3077553,2.2421544275996164,2.2421541,50,0,10,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
