round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
30,0.0004991817400236066,0.00049918174,0.005115419440392226,0.00511542,20,0,30,20,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.004357134099871687,0.0043571345,0.06292287426922157,0.06292287,20,0,30,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.08309957464499508,0.083099574,0.992740216025387,0.9927402,100,0.2,10,128,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.009516592127243605,0.009516593,0.16400362510256558,0.16400363,50,0,10,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0011345457443145707,0.0011345458,0.04354512691497803,0.043545127,300,0,100,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.01289268175006488,0.012892685,0.8019061955982393,0.8019061,10,0.2,30,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.021826487561852178,0.021826485,0.24551928671727696,0.2455193,20,0,50,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.03714381884235669,0.03714382,0.02584920399429568,0.025849205,100,0.2,50,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.13559244025279493,0.13559243,0.1665637493133545,0.16656375,300,0.2,30,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0002335596327611711,0.00023355964,0.0012883630311902028,0.001288363,50,0,30,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.00413724233273088,0.004137242,0.01691276773513037,0.01691277,20,0,30,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.024151419323649916,0.024151418,0.1254447122744049,0.12544473,10,0.2,50,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.012228339773548,0.01222834,0.011067604646086693,0.011067605,300,0.2,30,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.2255066382315229,0.22550666,0.6949066519737244,0.69490665,300,0,10,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.007493322632987709,0.0074933222,0.013069019093267978,0.01306902,10,0.2,30,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0019033125546925208,0.0019033125,0.005447749514132738,0.0054477495,300,0.2,100,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.07587878901840132,0.07587879,0.30329919220453283,0.3032992,50,0.2,10,128,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,8.931082367897034,8.931083,11.26389177161527,11.263892,100,0.2,10,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.002632341450354194,0.0026323413,0.6998569764286638,0.69985694,100,0,50,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.0016915340052304708,0.0016915342,0.021385514781198812,0.021385515,10,0,10,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.06655283017179874,0.06655283,0.5465302155016506,0.54653025,10,0,100,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0017572949013008516,0.0017572949,0.008449223396054143,0.008449224,10,0.2,100,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0240521948401104,0.024052193,2.823396682739258,2.8233967,300,0,100,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.011480731668758808,0.011480728,0.02896431084520307,0.028964313,10,0,10,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.039004489587729466,0.03900449,0.1441269603232483,0.14412695,20,0,100,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.44309789029990926,0.44309792,32.102723592735195,32.102726,100,0,10,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.018179891432416353,0.018179901,0.11178017743717296,0.11178018,10,0,10,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.06372906171771534,0.06372907,1.7222194565706943,1.7222195,10,0,100,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.0037562510080854684,0.003756251,0.006589137296141854,0.0065891375,10,0.2,50,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.007608617203967536,0.0076086177,3.3314286728939377,3.3314285,100,0,100,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.0008532275430351386,0.00085322745,0.006057243606255177,0.006057244,20,0.2,10,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0004414003194730921,0.00044140036,0.0016979828900489282,0.001697983,20,0.2,30,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.011524607228827389,0.011524605,0.01769948663212449,0.017699486,50,0.2,100,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
