,round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
0,100,0.07552818869200922,0.07552819699048996,1.2579354995063372,1.2579354047775269,20,0.0,100,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
1,10,0.7876621469001938,0.7876622080802917,30.717378616333008,30.717378616333008,300,0.2,10,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
2,50,0.5211852973931511,0.5211852192878723,5.628545024033103,5.62854528427124,50,0.0,50,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
3,10,0.050540644257013496,0.05054063722491264,2.0621919939737943,2.06219220161438,50,0.2,10,128,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
4,10,0.12562174598375955,0.1256217509508133,34.12164749417986,34.121646881103516,100,0.0,10,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
5,50,0.014194996120810247,0.014194995164871216,4.061367034912109,4.061367034912109,300,0.0,50,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
6,100,0.004739807413517609,0.004739806987345219,0.03136325755067879,0.03136325627565384,20,0.0,100,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
7,100,0.0022053642936253294,0.0022053641732782125,1.5617906034943492,1.5617907047271729,50,0.2,100,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
8,100,0.015223259425608553,0.015223260968923569,4.766413569389399,4.76641321182251,20,0.2,100,50,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
9,50,0.03243188510776091,0.03243188560009003,2.2146406173706055,2.2146406173706055,300,0.2,50,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,30,0.012603914040371929,0.012603910639882088,2.4335515431704975,2.433551549911499,20,0.0,30,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
11,50,0.03133106514026524,0.03133106231689453,3.5455625390722636,3.545562267303467,50,0.0,50,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
12,100,0.0006383624980099658,0.0006383625441230834,0.23523587285585346,0.23523586988449097,50,0.2,100,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
13,100,0.03169379810352704,0.031693797558546066,0.5191752759828454,0.5191752314567566,20,0.0,100,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
14,100,0.0001089886463513576,0.00010898865002673119,0.0011155994309644615,0.0011155994143337011,100,0.0,100,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
15,10,0.01597128416447136,0.015971288084983826,9.36970862255077,9.369709968566895,20,0.0,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
16,50,0.00034424567453408676,0.00034424569457769394,0.0006368823011317069,0.000636882265098393,20,0.0,50,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
17,30,0.06705263870796968,0.06705264002084732,2.349416732788086,2.349416732788086,300,0.2,30,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
18,10,0.0029870516854518187,0.0029870523139834404,0.011599434839029397,0.011599434539675713,20,0.2,10,20,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
19,50,0.005169808830745879,0.0051698083989322186,0.3211832046508789,0.3211832046508789,300,0.2,50,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
20,10,0.024177225249191737,0.024177227169275284,0.08473039365240506,0.08473039418458939,100,0.2,10,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
21,10,0.0014065397752376434,0.0014065396972000599,0.02094581851547229,0.020945819094777107,50,0.0,10,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
22,100,0.00873870294262134,0.008738702163100243,0.17994120717048645,0.17994120717048645,300,0.2,100,20,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
23,30,0.001113822926085004,0.0011138225672766566,0.0023094335582365083,0.002309433650225401,10,0.2,30,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
24,100,0.0005531646027723765,0.0005531648057512939,0.002037998152705508,0.0020379978232085705,10,0.0,100,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
25,100,0.06673387950081132,0.06673388928174973,0.41518812874952954,0.41518816351890564,20,0.2,100,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
26,50,0.004204538874410192,0.004204539116472006,0.10681833326816559,0.10681833326816559,300,0.2,50,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
27,100,0.06738967276294544,0.06738967448472977,0.4424876079318069,0.44248753786087036,10,0.0,100,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
28,50,0.008408560671278778,0.008408560417592525,5.6701668955030895,5.670166969299316,20,0.0,50,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
29,10,0.00042437599398489434,0.0004243761068210006,0.001974450894132523,0.001974451122805476,20,0.2,10,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,10,0.0665733833112118,0.0665733814239502,0.06773654371500015,0.06773654371500015,300,0.0,10,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
31,50,0.0077951748441035,0.007795174140483141,0.0548959742854571,0.054895978420972824,20,0.2,50,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
32,30,0.022756645724344205,0.022756652906537056,11.050085817363911,11.05008602142334,10,0.2,30,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
33,10,0.03088020698253541,0.030880214646458626,1.349815842739883,1.349815845489502,20,0.2,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
34,50,0.0037366380971800344,0.0037366379983723164,0.18670426977457413,0.18670427799224854,20,0.0,50,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
35,100,0.001627618191550416,0.0016276179812848568,0.05485766381025314,0.05485766381025314,300,0.2,100,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
