round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
50,0.0037126035701173046,0.003712603,0.01279029516258444,0.012790294,10,0.2,50,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,2.8761232958899603,2.8761234,6.641810417175293,6.6418104,300,0.2,30,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.004026010511356785,0.0040260097,0.007792182783864869,0.007792183,20,0,30,20,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.007793386025285279,0.0077933855,0.0914406486763022,0.09144065,20,0,50,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.01830669678747654,0.018306697,0.2208733856678009,0.22087339,300,0,30,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.004349581379857328,0.0043495814,0.22609999775886536,0.2261,300,0,50,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.03552382686865275,0.035523828,0.1803407715394711,0.18034077,10,0.2,10,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,37.37920464409722,37.379204,1059.7979736328125,1059.798,300,0,30,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.20453194004518013,0.20453195,0.6419881719809312,0.6419882,100,0.2,10,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.009446195293976754,0.009446195,0.023321864189198002,0.023321865,10,0.2,30,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.0018609494177831544,0.0018609493,0.017947671934962273,0.017947672,300,0,30,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.003905276996212908,0.003905277,0.019961561168505188,0.019961558,10,0,50,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.01851085494099944,0.01851085,0.0637425964172834,0.063742585,20,0.2,30,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.9388344000886988,0.9388344,8.870369827136015,8.87037,50,0.2,10,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.0007466823768077625,0.0007466824,0.007530043391176524,0.0075300434,100,0.2,50,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.17573505971166822,0.17573507,0.47536179423332214,0.4753618,300,0,100,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.01477777889619271,0.01477778,0.022711987971352078,0.022711989,20,0,30,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.008484209960119591,0.00848421,0.1976494523636901,0.19764945,20,0,100,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,6.081319914923774,6.0813203,13.905932426452637,13.905932,300,0,30,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,6.88504987295579,6.8850513,4.202654479405819,4.2026544,10,0.2,10,128,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.004025627281171856,0.004025627,0.00950063465652653,0.009500634,50,0,30,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0373128022722624,0.037312802,0.5015051062815846,0.50150514,50,0,30,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,29.46405177646213,29.464054,236.418701171875,236.4187,300,0.2,30,128,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,4.628210173712836,4.62821,186.46507263183594,186.46507,300,0,50,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,457.06053401805735,457.06052,2815.657546312381,2815.6575,10,0.2,100,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.0070840721018612385,0.0070840716,0.011267577518876165,0.011267578,50,0,100,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.02979577539695634,0.029795775,0.13389690220355988,0.1338969,300,0.2,50,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.10855175786548191,0.10855175,0.08377709765082751,0.0837771,20,0.2,10,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.06567374352641679,0.065673746,0.9246166142133566,0.9246166,10,0.2,100,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.016815118324356497,0.016815118,0.11255225030562052,0.11255224,10,0.2,30,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.4452572233147091,0.44525725,2.364464292159447,2.3644643,100,0.2,10,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.0030041660432255377,0.0030041663,0.011456311990817388,0.011456313,100,0.2,100,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.02832990277696539,0.028329903,0.05699731715214558,0.056997318,50,0.2,30,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.2846337231221022,0.28463376,1.2677410829525728,1.267741,50,0.2,50,128,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
