,round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
0,30,0.0015888153340119038,0.0015888152411207557,0.007061155910110649,0.00706115597859025,10,0.0,30,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
1,30,0.0001578463921130531,0.00015784638526383787,0.0005782944465275196,0.0005782944499514997,100,0.0,30,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
2,100,0.0632230855273274,0.06322307884693146,1.1799735742456772,1.1799737215042114,20,0.2,100,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
3,30,0.05585082043563166,0.05585081875324249,0.22924688370788798,0.22924688458442688,100,0.2,30,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
4,30,0.05884231153405831,0.05884231626987457,0.23453037353122935,0.23453037440776825,50,0.0,30,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
5,10,0.026381196757325153,0.026381196454167366,0.004953721538186073,0.004953721538186073,300,0.0,10,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
6,100,0.028088868472757926,0.028088869526982307,2.2765309810638428,2.2765309810638428,300,0.2,100,128,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
7,100,0.05712690465480002,0.05712690204381943,0.6466143727302551,0.6466143727302551,300,0.0,100,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
8,30,0.00023794801569648928,0.0002379480138188228,0.0015101539423031842,0.001510153990238905,100,0.2,30,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
9,30,0.0028555256244931315,0.0028555255848914385,0.1267781673985369,0.12677817046642303,100,0.0,30,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,100,0.00026027487106641746,0.000260274886386469,0.030445054173469543,0.030445054173469543,300,0.0,100,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
11,30,0.035335755631152835,0.035335756838321686,0.43031199188793406,0.43031197786331177,100,0.2,30,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
12,30,0.06249000052743949,0.06249002739787102,0.11453210189938545,0.11453209072351456,10,0.0,30,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
13,10,0.0723902492338786,0.07239025086164474,1.686236023902893,1.686236023902893,300,0.0,10,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
14,100,0.00043470130371229583,0.00043470130185596645,0.018313478835967973,0.01831347867846489,50,0.2,100,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
15,50,0.0013482850603571523,0.001348285237327218,0.08027608451255433,0.08027607947587967,20,0.0,50,128,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
16,100,0.0008295370968302119,0.0008295370498672128,0.00286539550528259,0.0028653950430452824,10,0.2,100,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
17,100,0.06543727236037905,0.06543727964162827,0.08479325895142906,0.08479326218366623,10,0.2,100,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
18,100,0.05552379341244348,0.05552379786968231,27.52745819091797,27.52745819091797,300,0.0,100,128,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
19,30,0.002440350087739519,0.0024403498973697424,0.004014175125014256,0.004014174919575453,50,0.0,30,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
20,10,0.02732740803635365,0.0273274052888155,0.177615967743537,0.1776159554719925,100,0.2,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
21,10,0.0003784020406631357,0.00037840206641703844,0.0007619522648918279,0.0007619523094035685,20,0.0,10,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
22,10,0.0016780901177754883,0.0016780903097242117,0.0013933369259843055,0.0013933368027210236,50,0.2,10,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
23,50,0.0006376108488324371,0.0006376108503900468,0.003104493802632479,0.003104494186118245,10,0.0,50,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
24,50,0.06869802861802192,0.06869803369045258,0.22201285160639705,0.22201284766197205,10,0.2,50,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
25,10,0.24226524940858488,0.2422652244567871,0.7752830386161804,0.7752830982208252,100,0.0,10,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
26,10,0.057251311303321215,0.05725131183862686,0.22009086696540608,0.2200908660888672,100,0.2,10,20,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
27,100,0.00016369911645063885,0.0001636991073610261,0.0009609355782980428,0.0009609355474822223,100,0.2,100,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
28,10,0.04226348863756202,0.04226348549127579,0.22191129668670542,0.22191131114959717,10,0.2,10,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
29,50,0.0009387210419447956,0.0009387210011482239,0.07253087311983109,0.07253087311983109,300,0.2,50,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,30,0.030675050996440596,0.030675051733851433,0.1985337041756686,0.19853369891643524,100,0.0,30,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
31,10,0.0293051918908473,0.029305189847946167,0.13550431325155146,0.1355043202638626,50,0.2,10,128,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
32,100,0.06134137489404147,0.06134137883782387,0.2554215341806412,0.25542151927948,20,0.0,100,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
33,50,0.0023977019524685163,0.002397700911387801,0.0021138190858276656,0.0021138188894838095,10,0.2,50,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
34,50,0.0006141043161885278,0.000614104385022074,2.164599056752837,2.1645989418029785,20,0.2,50,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
35,30,0.05576138709647215,0.055761389434337616,22.39032745361328,22.39032745361328,300,0.0,30,128,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
36,10,0.038017188933544145,0.038017187267541885,1.8977528354700874,1.8977528810501099,100,0.0,10,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
37,50,0.0015862777849568513,0.0015862779691815376,0.011091612573877415,0.011091613210737705,20,0.2,50,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
38,30,0.05700493986305953,0.05700493976473808,41.56281099249335,41.562808990478516,100,0.2,30,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
