,round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
0,30,0.00043345272485495977,0.0004334526602178812,0.006991148949032877,0.006991149391978979,100,0.0,30,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
1,10,0.4654781562941415,0.46547815203666687,1.9049549916895425,1.9049550294876099,100,0.0,10,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
2,30,0.017303508977969458,0.01730351150035858,0.06368386648984331,0.06368386745452881,10,0.0,30,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
3,50,0.0011452698367472947,0.0011452698381617665,0.0016558970120258447,0.0016558971256017685,50,0.0,50,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
4,100,0.0032189197492660934,0.003218919737264514,0.019932061433792114,0.019932061433792114,300,0.0,100,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
5,100,0.012661732439725319,0.012661732733249664,0.13430754822201846,0.13430754840373993,100,0.2,100,20,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
6,30,0.006641201807298479,0.006641201209276915,0.021419008001230838,0.02141900733113289,50,0.0,30,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
7,100,0.011106303583046035,0.011106305755674839,0.017400627683212117,0.017400626093149185,50,0.0,100,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
8,100,0.06930440691106339,0.06930442154407501,0.17597327799331852,0.17597328126430511,10,0.0,100,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
9,50,0.03832247297228787,0.03832247108221054,0.7445280773610603,0.7445281147956848,50,0.2,50,128,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,30,0.02587918633994933,0.025879189372062683,8.619302759742046,8.619303703308105,10,0.0,30,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
11,100,0.0003982097896663623,0.00039820984238758683,0.005264677838479146,0.005264677572995424,50,0.0,100,128,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
12,50,0.06131786860756038,0.061317864805459976,0.46218672385666426,0.462186723947525,10,0.0,50,20,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
13,50,0.06942684463443391,0.06942684203386307,0.07002342492341995,0.07002342492341995,300,0.2,50,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
14,50,46.6473819091148,46.64738082885742,924.4749726086128,924.4749145507812,100,0.2,50,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
15,10,0.005549150114791229,0.005549150053411722,0.035453893857576496,0.03545389696955681,50,0.2,10,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
16,50,0.019451265224695907,0.019451264292001724,0.12713110281109083,0.12713110446929932,50,0.2,50,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
17,50,0.2681489995021005,0.2681489884853363,0.9295980930328369,0.9295980930328369,300,0.2,50,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
18,50,0.0003230806788975175,0.00032308069057762623,0.0015890820401936497,0.0015890819486230612,50,0.2,50,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
19,50,0.0117108086494397,0.011710808612406254,0.10519388935914854,0.10519388318061829,100,0.0,50,20,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
20,10,0.08041488137288191,0.08041486889123917,1.645159297600025,1.6451592445373535,20,0.0,10,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
21,30,0.0014508560704755212,0.0014508557505905628,0.06069177436846786,0.06069178134202957,10,0.2,30,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
22,10,0.002654482481935348,0.0026544821448624134,0.014212730794963314,0.014212732203304768,20,0.2,10,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
23,50,0.029338806494521814,0.029338805004954338,2.8504690193548434,2.8504691123962402,100,0.2,50,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
24,50,0.007452504150432278,0.007452503312379122,0.049115150349169245,0.049115147441625595,20,0.2,50,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
25,50,0.01639512107763796,0.016395118087530136,0.01658755379002087,0.016587551683187485,20,0.0,50,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
26,30,0.016148413918104534,0.016148410737514496,0.7076127369059022,0.7076126933097839,10,0.2,30,128,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
27,10,13.61112520445429,13.611124992370605,14.0471830368042,14.0471830368042,300,0.0,10,128,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
28,30,0.00018471802688083393,0.00018471803923603147,0.0008232851357273076,0.00082328513963148,50,0.0,30,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
29,50,0.004609334091237569,0.0046093338169157505,0.010832233385682651,0.010832233354449272,100,0.2,50,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,100,0.004418215326915477,0.004418215248733759,0.03921198472380638,0.03921198472380638,300,0.0,100,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
31,10,0.041001625712933525,0.04100160673260689,1.4220318215126853,1.4220317602157593,10,0.0,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
