round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
50,0.008463815129858112,0.008463815,0.09626556129743022,0.09626556,100,0.2,50,128,mse,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,23994.880758698455,23994.88,14550.7822265625,14550.782,300,0.2,30,50,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,128
30,27.66189763963837,27.661898,43.982398986816406,43.9824,300,0.2,30,50,mse,7.03,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,50
50,0.7494927164154364,0.74949276,1.324163962763252,1.324164,100,0,50,128,mse,5.05,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,128
50,2196.3418434379028,2196.3418,2959.38818359375,2959.3882,300,0.2,50,128,mse,4.0600000000000005,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,50
30,0.15120934441532055,0.15120935,0.4876915216445923,0.48769152,300,0,30,128,mse,7.03,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,4765.519384849522,4765.5195,880.0615688892121,880.0616,100,0.2,50,128,mse,8.020000000000001,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,50
50,0.02167962314208963,0.021679623,0.17092390580380218,0.17092389,100,0,50,50,mse,1.09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.05812630652613247,0.05812631,0.6221831474743836,0.62218314,100,0.2,30,50,mse,1.09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.0655630759037135,0.065563075,0.054768862770804276,0.05476886,100,0.2,50,50,mse,1.09,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,128
50,113.74689931967823,113.7469,284.7853828592503,284.78537,100,0.2,50,50,mse,2.08,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,50
30,0.05702719715811133,0.057027195,0.5320844679859513,0.53208447,100,0,30,128,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.05491793694621099,0.054917943,0.5773482880693801,0.5773483,100,0,30,50,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.05524818460965894,0.05524819,0.332175594483707,0.3321756,100,0,50,128,mse,4.0600000000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,nan,nan,nan,nan,300,0.2,50,128,mse,3.0700000000000003,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,50
50,73.87715028323669,73.87715,85.79379028969623,85.79379,100,0,50,50,mse,3.0700000000000003,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,128
30,0.13481290569317708,0.1348129,0.7136235237121582,0.7136235,300,0.2,30,50,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.13336873507684038,0.13336873,0.3525415360927582,0.35254154,300,0.2,30,128,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.056805264153533784,0.056805268,0.3031057911984464,0.30310577,100,0.2,30,128,mse,4.0600000000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,1213.6646468434546,1213.6647,2403.9790748974956,2403.9792,100,0.2,30,128,mse,7.03,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,128
50,0.0656685870384023,0.06566859,0.4881493544324915,0.48814934,100,0.2,50,128,mse,5.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.06084860132885553,0.060848597,0.4363427494011872,0.43634275,100,0.2,50,50,mse,1.09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,6912.407201393364,6912.4077,9124.76525099734,9124.765,100,0,30,128,mse,7.03,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,50
50,0.05686400985646084,0.056864016,0.5041746104017217,0.50417465,100,0,50,128,mse,6.04,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,2496.253616804929,2496.2537,1424.4794921875,1424.4795,300,0.2,50,128,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,128
30,117.3646494023169,117.36465,177.32094882396942,177.32095,100,0,30,128,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,50
