round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
10,7630.083948071561,7630.085,3379.057373046875,3379.0574,300,0.2,10,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.019021229506002872,0.019021234,0.04705759382957827,0.04705759,10,0.2,100,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.001082604543693696,0.0010826045,0.007052958498875432,0.0070529585,100,0,100,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.004061356357811192,0.0040613553,0.01287425850943619,0.012874259,20,0,30,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,5.458807667391894,5.458809,32.56630536894135,32.566307,10,0.2,50,50,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,1.3755180541024332,1.3755181,61.972412109375,61.972412,300,0,100,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0016238885439610366,0.0016238883,0.006643880292810253,0.00664388,20,0,100,128,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.24712962161431082,0.24712962,3.694352153121241,3.6943521,100,0,100,128,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.014290860767535118,0.01429086,0.6947726607322693,0.69477266,300,0.2,100,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.0032300160969278625,0.0032300157,0.00415787260997917,0.004157873,100,0,100,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,137.46770251816534,137.4677,4711.619428419909,4711.619,50,0.2,10,128,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,1.7011771530023738,1.7011771,130.8707733154297,130.87077,300,0.2,100,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,1.5066210501256043,1.5066211,36.5830192565918,36.58302,300,0.2,30,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,1.6983298160089007,1.6983298,175.73054734286882,175.73056,10,0,100,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.0025982717536805287,0.002598272,0.014418571755684765,0.014418572,100,0,10,128,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,9.620433486970384,9.620434,9.986110232523735,9.98611,50,0,50,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,804.4434485453212,804.4435,2772.595703125,2772.5957,300,0,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.16739206957772762,0.16739209,0.40181864630307584,0.40181866,10,0,10,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.14534220503830111,0.14534222,1.6223623752593994,1.6223624,300,0,50,20,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
